Array,Site_Name,Survey_Days,Latitude,Longitude,Time_Zone,Year,Humans_Per_Camera,Humans_Per_Camera_Per_Day
Balu,FL_Forest_Balu_ALC25,54,29.726,-82.1487,America/New_York,2022,4,0.0740740740740741
Balu,FL_Forest_Balu_ALC26,78,29.7325,-82.1479,America/New_York,2022,0,0
Balu,FL_Forest_Balu_ALC27,56,29.7384,-82.1534,America/New_York,2022,2,0.0357142857142857
Balu,FL_Forest_Balu_ALC29,54,29.7105,-82.1589,America/New_York,2022,3,0.0555555555555556
Balu,FL_Forest_Balu_ALC30,23,29.7171,-82.1519,America/New_York,2022,1,0.0434782608695652
Balu,FL_Forest_Balu_ALC52,53,29.714,-82.1691,America/New_York,2022,2,0.0377358490566038
Balu,FL_Forest_Balu_ALC53,12,29.7133,-82.1791,America/New_York,2022,5,0.416666666666667
Balu,FL_Forest_Balu_ALC54,53,29.7075,-82.1874,America/New_York,2022,4,0.0754716981132075
Balu,FL_Forest_Balu_ALC55,53,29.7083,-82.1752,America/New_York,2022,2,0.0377358490566038
Balu,FL_Forest_Balu_ALC56,51,29.7156,-82.1858,America/New_York,2022,4,0.0784313725490196
Balu,FL_Forest_Balu_ALC57,51,29.7025,-82.1822,America/New_York,2022,3,0.0588235294117647
Balu,FL_Forest_Balu_ALC58,51,29.6974,-82.1872,America/New_York,2022,2,0.0392156862745098
CrocLake,FL_Forest_CrocLake_22_10_Keystone,60,25.1936,-80.3602,America/New_York,2022,42,0.7
CrocLake,FL_Forest_CrocLake_22_11_Valois,59,25.1933,-80.3512,America/New_York,2022,6,0.101694915254237
CrocLake,FL_Forest_CrocLake_22_12_Banyan,32,25.196,-80.3527,America/New_York,2022,29,0.90625
CrocLake,FL_Forest_CrocLake_22_12_Banyan_2,20,25.196,-80.3527,America/New_York,2022,10,0.5
CrocLake,FL_Forest_CrocLake_22_13_Harrison,60,25.226,-80.3321,America/New_York,2022,45,0.75
CrocLake,FL_Forest_CrocLake_22_14_Car_Dump,60,25.2577,-80.3131,America/New_York,2022,77,1.28333333333333
CrocLake,FL_Forest_CrocLake_22_15_Blues,32,25.2307,-80.3278,America/New_York,2022,41,1.28125
CrocLake,FL_Forest_CrocLake_22_15_Blues_2,18,25.2307,-80.3278,America/New_York,2022,8,0.444444444444444
CrocLake,FL_Forest_CrocLake_22_16_Mile_6,59,25.242,-80.3213,America/New_York,2022,7,0.11864406779661
CrocLake,FL_Forest_CrocLake_22_17_Hidden_Rock,60,25.2515,-80.3165,America/New_York,2022,2,0.0333333333333333
CrocLake,FL_Forest_CrocLake_22_18_Carysfort,59,25.2565,-80.314,America/New_York,2022,10,0.169491525423729
CrocLake,FL_Forest_CrocLake_22_19_Nike,60,25.2621,-80.3117,America/New_York,2022,214,3.56666666666667
CrocLake,FL_Forest_CrocLake_22_1_Gas_Station,60,25.1721,-80.3731,America/New_York,2022,27,0.45
CrocLake,FL_Forest_CrocLake_22_20_Nike_back,60,25.2627,-80.3144,America/New_York,2022,45,0.75
CrocLake,FL_Forest_CrocLake_22_21_Cockfighting,60,25.2658,-80.3093,America/New_York,2022,34,0.566666666666667
CrocLake,FL_Forest_CrocLake_22_22_Beeyard,60,25.2693,-80.307,America/New_York,2022,7,0.116666666666667
CrocLake,FL_Forest_CrocLake_22_23_Radar_Line,60,25.2746,-80.3044,America/New_York,2022,2,0.0333333333333333
CrocLake,FL_Forest_CrocLake_22_24_Skeet_Range,59,25.2931,-80.2935,America/New_York,2022,38,0.64406779661017
CrocLake,FL_Forest_CrocLake_22_25_Pole_6,60,25.2893,-80.3042,America/New_York,2022,2,0.0333333333333333
CrocLake,FL_Forest_CrocLake_22_26_Dis_West,54,25.304,-80.295,America/New_York,2022,27,0.5
CrocLake,FL_Forest_CrocLake_22_2_Intus,60,25.1738,-80.3735,America/New_York,2022,98,1.63333333333333
CrocLake,FL_Forest_CrocLake_22_3_Drift_Fence,60,25.1739,-80.3724,America/New_York,2022,5,0.0833333333333333
CrocLake,FL_Forest_CrocLake_22_4_Heliport,60,25.1751,-80.3719,America/New_York,2022,71,1.18333333333333
CrocLake,FL_Forest_CrocLake_22_5_Boat_Basin,60,25.1769,-80.3986,America/New_York,2022,49,0.816666666666667
CrocLake,FL_Forest_CrocLake_22_6_Retention_Pond,60,25.18,-80.3678,America/New_York,2022,30,0.5
CrocLake,FL_Forest_CrocLake_22_7_HQ1,59,25.1919,-80.3568,America/New_York,2022,20,0.338983050847458
CrocLake,FL_Forest_CrocLake_22_8_HQ2,60,25.1924,-80.3564,America/New_York,2022,10,0.166666666666667
CrocLake,FL_Forest_CrocLake_22_9_HQ3,59,25.1924,-80.3558,America/New_York,2022,11,0.186440677966102
DeLuca,FL_Forest_DeLuca_007 09/01/2022,61,27.6928,-80.959,America/New_York,2022,1,0.0163934426229508
DeLuca,FL_Forest_DeLuca_010 09/01/2022,47,27.6918,-80.9263,America/New_York,2022,5,0.106382978723404
DeLuca,FL_Forest_DeLuca_011 09/01/2022,48,27.6913,-80.9147,America/New_York,2022,18,0.375
DeLuca,FL_Forest_DeLuca_012 09/01/2022,61,27.6918,-80.905,America/New_York,2022,17,0.278688524590164
DeLuca,FL_Forest_DeLuca_019 09/01/2022,61,27.6814,-80.9554,America/New_York,2022,9,0.147540983606557
DeLuca,FL_Forest_DeLuca_022 09/01/2022,61,27.6827,-80.9369,America/New_York,2022,5,0.0819672131147541
DeLuca,FL_Forest_DeLuca_023 09/01/2022,61,27.6826,-80.9164,America/New_York,2022,24,0.39344262295082
DeLuca,FL_Forest_DeLuca_034 09/01/2022,61,27.6734,-80.9266,America/New_York,2022,5,0.0819672131147541
DeLuca,FL_Forest_DeLuca_035 09/01/2022,61,27.6735,-80.9161,America/New_York,2022,5,0.0819672131147541
DeLuca,FL_Forest_DeLuca_036 09/01/2022,61,27.6736,-80.9046,America/New_York,2022,7,0.114754098360656
DeLuca,FL_Forest_DeLuca_047 09/01/2022,61,27.6645,-80.9164,America/New_York,2022,4,0.0655737704918033
DeLuca,FL_Forest_DeLuca_048 09/01/2022,61,27.6648,-80.906,America/New_York,2022,6,0.0983606557377049
Melrose,FL_Forest_Melrose_12_54/FL20_N26,28,26.6999,-81.9681,America/New_York,2022,1,0.0357142857142857
Melrose,FL_Forest_Melrose_13_FL01/404_442,28,29.7027,-81.9673,America/New_York,2022,0,0
Melrose,FL_Forest_Melrose_14_FL07/FL14_FL45,28,29.7059,-81.9674,America/New_York,2022,14,0.5
Melrose,FL_Forest_Melrose_1_FL08/D3_N16,28,29.707,-81.9854,America/New_York,2022,4,0.142857142857143
Melrose,FL_Forest_Melrose_253/C10_384,28,29.6996,-81.9869,America/New_York,2022,1,0.0357142857142857
Melrose,FL_Forest_Melrose_5_FL09/FL17_432,28,29.6998,-81.9902,America/New_York,2022,4,0.142857142857143
Melrose,FL_Forest_Melrose_9_FL06/466_C11,28,29.6949,-81.9755,America/New_York,2022,1,0.0357142857142857
Melrose,FL_Forest_Melrose_C12_FL_C12,28,29.7105,-81.9867,America/New_York,2022,1,0.0357142857142857
Melrose,FL_Forest_Melrose_FL02/F19_FL23,28,29.6984,-81.984,America/New_York,2022,2,0.0714285714285714
Melrose,FL_Forest_Melrose_FL_04_FL,28,29.702,-81.991,America/New_York,2022,2,0.0714285714285714
Melrose,FL_Forest_Ordway_ORD1,5,29.6908,-82.0054,America/New_York,2022,4,0.8
Melrose,FL_Forest_Ordway_ORD10,68,29.7148,-81.9978,America/New_York,2022,22,0.323529411764706
Melrose,FL_Forest_Ordway_ORD11,68,29.7242,-81.9859,America/New_York,2022,3,0.0441176470588235
Melrose,FL_Forest_Ordway_ORD12,14,29.7277,-81.9713,America/New_York,2022,2,0.142857142857143
Melrose,FL_Forest_Ordway_ORD13,54,29.7138,-81.9687,America/New_York,2022,51,0.944444444444444
Melrose,FL_Forest_Ordway_ORD14,68,29.6995,-81.9593,America/New_York,2022,15,0.220588235294118
Melrose,FL_Forest_Ordway_ORD15,62,29.6996,-81.943,America/New_York,2022,1,0.0161290322580645
Melrose,FL_Forest_Ordway_ORD16,68,29.6914,-81.949700000000007,America/New_York,2022,6,0.0882352941176471
Melrose,FL_Forest_Ordway_ORD17,68,29.6912,-81.9604,America/New_York,2022,12,0.176470588235294
Melrose,FL_Forest_Ordway_ORD18,75,29.6755,-82.0278,America/New_York,2022,4,0.0533333333333333
Melrose,FL_Forest_Ordway_ORD19,69,29.6736,-82.008,America/New_York,2022,3,0.0434782608695652
Melrose,FL_Forest_Ordway_ORD2,68,29.701,-81.993,America/New_York,2022,20,0.294117647058824
Melrose,FL_Forest_Ordway_ORD20,68,29.6969,-81.9705,America/New_York,2022,3,0.0441176470588235
Melrose,FL_Forest_Ordway_ORD21,51,29.6949,-81.9868,America/New_York,2022,3,0.0588235294117647
Melrose,FL_Forest_Ordway_ORD22,48,29.6896,-81.9754,America/New_York,2022,4,0.0833333333333333
Melrose,FL_Forest_Ordway_ORD23,48,29.6791,-81.9596,America/New_York,2022,19,0.395833333333333
Melrose,FL_Forest_Ordway_ORD24,68,29.679,-81.9493,America/New_York,2022,23,0.338235294117647
Melrose,FL_Forest_Ordway_ORD26,59,29.6788,-81.9781,America/New_York,2022,2,0.0338983050847458
Melrose,FL_Forest_Ordway_ORD27,68,29.7031,-81.9515,America/New_York,2022,36,0.529411764705882
Melrose,FL_Forest_Ordway_ORD28,14,29.714,-81.9807,America/New_York,2022,3,0.214285714285714
Melrose,FL_Forest_Ordway_ORD3,68,29.686,-81.9874,America/New_York,2022,42,0.61764705882353
Melrose,FL_Forest_Ordway_ORD30,66,29.6985,-82.0284,America/New_York,2022,1,0.0151515151515152
Melrose,FL_Forest_Ordway_ORD31,69,29.6896,-82.0136,America/New_York,2022,3,0.0434782608695652
Melrose,FL_Forest_Ordway_ORD33,68,29.7099,-81.9566,America/New_York,2022,7,0.102941176470588
Melrose,FL_Forest_Ordway_ORD34,66,29.6965,-82.0114,America/New_York,2022,17,0.257575757575758
Melrose,FL_Forest_Ordway_ORD35,66,29.683,-82.0069,America/New_York,2022,11,0.166666666666667
Melrose,FL_Forest_Ordway_ORD36,62,29.6872,-81.9965,America/New_York,2022,4,0.0645161290322581
Melrose,FL_Forest_Ordway_ORD37,69,29.6949,-81.9982,America/New_York,2022,3,0.0434782608695652
Melrose,FL_Forest_Ordway_ORD38,66,29.6829,-82.0279,America/New_York,2022,8,0.121212121212121
Melrose,FL_Forest_Ordway_ORD39,69,29.6909,-82.0284,America/New_York,2022,1,0.0144927536231884
Melrose,FL_Forest_Ordway_ORD4,54,29.6843,-81.9678,America/New_York,2022,35,0.648148148148148
Melrose,FL_Forest_Ordway_ORD40,68,29.7079,-81.9953,America/New_York,2022,3,0.0441176470588235
Melrose,FL_Forest_Ordway_ORD5,66,29.6783,-81.9994,America/New_York,2022,3,0.0454545454545455
Melrose,FL_Forest_Ordway_ORD6,75,29.6811,-82.0161,America/New_York,2022,435,5.8
Melrose,FL_Forest_Ordway_ORD7,69,29.6682,-82.0192,America/New_York,2022,4,0.0579710144927536
Melrose,FL_Forest_Ordway_ORD8,66,29.6949,-82.0196,America/New_York,2022,4,0.0606060606060606
Melrose,FL_Forest_Ordway_ORD9,66,29.7034,-82.0077,America/New_York,2022,52,0.787878787878788
Ellington,FL_Forest_RCREC_006 09/01/2022,60,27.4079,-81.9502,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_008 09/01/2022,60,27.4076,-81.9525,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_011 09/01/2022,60,27.4105,-81.9553,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_018 09/01/2022,60,27.4066,-81.9563,America/New_York,2022,4,0.0666666666666667
Ellington,FL_Forest_RCREC_020 09/01/2022,60,27.4033,-81.9545,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_021 09/01/2022,60,27.4008,-81.9564,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_022 09/01/2022,60,27.401,-81.9514,America/New_York,2022,2,0.0333333333333333
Ellington,FL_Forest_RCREC_026 09/01/2022,60,27.3844,-81.9457,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_030 09/01/2022,60,27.3829,-81.9482,America/New_York,2022,7,0.116666666666667
Ellington,FL_Forest_RCREC_032 09/01/2022,60,27.3826,-81.9512,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_034 09/01/2022,60,27.3849,-81.9506,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_037 09/01/2022,60,27.3826,-81.9563,America/New_York,2022,7,0.116666666666667
Ellington,FL_Forest_RCREC_039 09/01/2022,60,27.3826,-81.9536,America/New_York,2022,10,0.166666666666667
Ellington,FL_Forest_RCREC_044 09/01/2022,60,27.3889,-81.9546,America/New_York,2022,5,0.0833333333333333
Ellington,FL_Forest_RCREC_047 09/01/2022,60,27.3868,-81.9549,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_051 09/01/2022,60,27.3931,-81.9262,America/New_York,2022,22,0.366666666666667
Ellington,FL_Forest_RCREC_054 09/01/2022,60,27.3975,-81.9256,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_056 09/01/2022,60,27.3917,-81.9211,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_058 09/01/2022,60,27.3949,-81.9222,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_063 09/01/2022,60,27.3944,-81.9166,America/New_York,2022,4,0.0666666666666667
Ellington,FL_Forest_RCREC_066 09/01/2022,60,27.3896,-81.9168,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_074 09/01/2022,39,27.4002,-81.9297,America/New_York,2022,2,0.0512820512820513
Ellington,FL_Forest_RCREC_075 09/01/2022,60,27.4019,-81.9352,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_082 09/01/2022,60,27.4076,-81.9344,America/New_York,2022,3,0.05
Ellington,FL_Forest_RCREC_084 09/01/2022,38,27.4082,-81.9321,America/New_York,2022,10,0.263157894736842
Ellington,FL_Forest_RCREC_087 09/01/2022,39,27.4066,-81.9391,America/New_York,2022,73,1.87179487179487
Ellington,FL_Forest_RCREC_090 09/01/2022,39,27.4065,-81.9366,America/New_York,2022,6,0.153846153846154
Ellington,FL_Forest_RCREC_092 09/01/2022,60,27.4008,-81.9389,America/New_York,2022,2,0.0333333333333333
Ellington,FL_Forest_RCREC_093 09/01/2022,60,27.4032,-81.9384,America/New_York,2022,2,0.0333333333333333
Weigel,GA_Anthropogenic_Weigel_loc10_20220920,12,33.8085,-84.3527,America/New_York,2022,2,0.166666666666667
Weigel,GA_Anthropogenic_Weigel_loc10_20221002,11,33.8085,-84.3527,America/New_York,2022,1,0.0909090909090909
Weigel,GA_Anthropogenic_Weigel_loc10_20221013,13,33.8085,-84.3527,America/New_York,2022,1,0.0769230769230769
Weigel,GA_Anthropogenic_Weigel_loc11_20220909,27,33.7792,-84.3996,America/New_York,2022,7,0.259259259259259
Weigel,GA_Anthropogenic_Weigel_loc11_20221006,14,33.7792,-84.3996,America/New_York,2022,1,0.0714285714285714
Weigel,GA_Anthropogenic_Weigel_loc11_20221020,7,33.7792,-84.3996,America/New_York,2022,1,0.142857142857143
Weigel,GA_Anthropogenic_Weigel_loc11_20221027,4,33.7792,-84.3996,America/New_York,2022,1,0.25
Weigel,GA_Anthropogenic_Weigel_loc12_20220923,17,33.7801,-84.3969,America/New_York,2022,10,0.588235294117647
Weigel,GA_Anthropogenic_Weigel_loc12_20221010,21,33.7801,-84.3969,America/New_York,2022,3,0.142857142857143
Weigel,GA_Anthropogenic_Weigel_loc13_20220913,6,33.7783,-84.4031,America/New_York,2022,1,0.166666666666667
Weigel,GA_Anthropogenic_Weigel_loc13_20220919,4,33.7783,-84.4031,America/New_York,2022,5,1.25
Weigel,GA_Anthropogenic_Weigel_loc13_20220923,6,33.7783,-84.4031,America/New_York,2022,0,0
Weigel,GA_Anthropogenic_Weigel_loc13_20220929,11,33.7783,-84.4031,America/New_York,2022,5,0.454545454545455
Weigel,GA_Anthropogenic_Weigel_loc13_20221010,15,33.7783,-84.4031,America/New_York,2022,5,0.333333333333333
Weigel,GA_Anthropogenic_Weigel_loc13_20221025,6,33.7783,-84.4031,America/New_York,2022,1,0.166666666666667
Weigel,GA_Anthropogenic_Weigel_loc14_20220912,7,33.7745,-84.3925,America/New_York,2022,3,0.428571428571429
Weigel,GA_Anthropogenic_Weigel_loc14_20220919,7,33.7745,-84.3925,America/New_York,2022,12,1.71428571428571
Weigel,GA_Anthropogenic_Weigel_loc14_20220926,14,33.7745,-84.3925,America/New_York,2022,16,1.14285714285714
Weigel,GA_Anthropogenic_Weigel_loc14_20221010,17,33.7745,-84.3925,America/New_York,2022,12,0.705882352941177
Weigel,GA_Anthropogenic_Weigel_loc14_20221027,4,33.7745,-84.3925,America/New_York,2022,2,0.5
Weigel,GA_Anthropogenic_Weigel_loc15_20220922,7,33.7761,-84.3974,America/New_York,2022,3,0.428571428571429
Weigel,GA_Anthropogenic_Weigel_loc15_20221007,6,33.7761,-84.3974,America/New_York,2022,1,0.166666666666667
Weigel,GA_Anthropogenic_Weigel_loc15_20221013,7,33.7761,-84.3974,America/New_York,2022,3,0.428571428571429
Weigel,GA_Anthropogenic_Weigel_loc15_20221020,5,33.7761,-84.3974,America/New_York,2022,1,0.2
Weigel,GA_Anthropogenic_Weigel_loc15_20221025,6,33.7761,-84.3974,America/New_York,2022,0,0
Weigel,GA_Anthropogenic_Weigel_loc16B_20221013,9,33.7835,-84.3741,America/New_York,2022,41,4.55555555555556
Weigel,GA_Anthropogenic_Weigel_loc16B_20221022,9,33.7835,-84.3741,America/New_York,2022,27,3
Weigel,GA_Anthropogenic_Weigel_loc16_20221003,10,33.7838,-84.3757,America/New_York,2022,2,0.2
Weigel,GA_Anthropogenic_Weigel_loc17_20221010,10,33.778,-84.406,America/New_York,2022,2,0.2
Weigel,GA_Anthropogenic_Weigel_loc17_20221020,11,33.778,-84.406,America/New_York,2022,0,0
Weigel,GA_Anthropogenic_Weigel_loc18_20221006,13,33.7824,-84.4404,America/New_York,2022,1,0.0769230769230769
Weigel,GA_Anthropogenic_Weigel_loc18_20221019,8,33.7824,-84.4404,America/New_York,2022,1,0.125
Weigel,GA_Anthropogenic_Weigel_loc1B_20220926,13,33.7906,-84.381,America/New_York,2022,53,4.07692307692308
Weigel,GA_Anthropogenic_Weigel_loc1B_20221009,22,33.7906,-84.381,America/New_York,2022,168,7.63636363636364
Weigel,GA_Anthropogenic_Weigel_loc1_20220909,10,33.7904,-84.3813,America/New_York,2022,166,16.6
Weigel,GA_Anthropogenic_Weigel_loc1_20220919,7,33.7904,-84.3813,America/New_York,2022,251,35.8571428571429
Weigel,GA_Anthropogenic_Weigel_loc2_20220909,10,33.7918,-84.3778,America/New_York,2022,19,1.9
Weigel,GA_Anthropogenic_Weigel_loc2_20220926,13,33.7918,-84.3778,America/New_York,2022,32,2.46153846153846
Weigel,GA_Anthropogenic_Weigel_loc2_20221009,22,33.7918,-84.3778,America/New_York,2022,40,1.81818181818182
Weigel,GA_Anthropogenic_Weigel_loc3_20220909,10,33.7938,-84.3764,America/New_York,2022,32,3.2
Weigel,GA_Anthropogenic_Weigel_loc3_20220919,9,33.7938,-84.3764,America/New_York,2022,43,4.77777777777778
Weigel,GA_Anthropogenic_Weigel_loc3_20220928,11,33.7938,-84.3764,America/New_York,2022,47,4.27272727272727
Weigel,GA_Anthropogenic_Weigel_loc3_20221009,22,33.7938,-84.3764,America/New_York,2022,104,4.72727272727273
Weigel,GA_Anthropogenic_Weigel_loc4_20220920,12,33.8079,-84.3579,America/New_York,2022,7,0.583333333333333
Weigel,GA_Anthropogenic_Weigel_loc4_20221002,11,33.8079,-84.3579,America/New_York,2022,13,1.18181818181818
Weigel,GA_Anthropogenic_Weigel_loc4_20221013,13,33.8079,-84.3579,America/New_York,2022,3,0.230769230769231
Weigel,GA_Anthropogenic_Weigel_loc4_20221026,5,33.8079,-84.3579,America/New_York,2022,0,0
Weigel,GA_Anthropogenic_Weigel_loc5_20220915,7,33.7826,-84.3779,America/New_York,2022,85,12.1428571428571
Weigel,GA_Anthropogenic_Weigel_loc5_20220922,17,33.7826,-84.3779,America/New_York,2022,76,4.47058823529412
Weigel,GA_Anthropogenic_Weigel_loc5_20221025,6,33.7826,-84.3779,America/New_York,2022,2,0.333333333333333
Weigel,GA_Anthropogenic_Weigel_loc6B_20221013,9,33.7877,-84.3718,America/New_York,2022,2,0.222222222222222
Weigel,GA_Anthropogenic_Weigel_loc6b_20221022,9,33.7877,-84.3718,America/New_York,2022,0,0
Weigel,GA_Anthropogenic_Weigel_loc8B_20220922,11,33.7837,-84.3691,America/New_York,2022,1,0.0909090909090909
Weigel,GA_Anthropogenic_Weigel_loc8B_20221003,10,33.7837,-84.3691,America/New_York,2022,2,0.2
Weigel,GA_Anthropogenic_Weigel_loc8B_20221013,9,33.7837,-84.3691,America/New_York,2022,1,0.111111111111111
Weigel,GA_Anthropogenic_Weigel_loc8B_20221022,9,33.7837,-84.3691,America/New_York,2022,0,0
Weigel,GA_Anthropogenic_Weigel_loc8_20220915,7,33.7837,-84.3696,America/New_York,2022,15,2.14285714285714
Weigel,GA_Anthropogenic_Weigel_loc9_20220918,9,33.7851,-84.3604,America/New_York,2022,12,1.33333333333333
Weigel,GA_Anthropogenic_Weigel_loc9_20220927,13,33.7851,-84.3604,America/New_York,2022,3,0.230769230769231
Weigel,GA_Anthropogenic_Weigel_loc9_20221010,17,33.7851,-84.3604,America/New_York,2022,0,0
Weigel,GA_Anthropogenic_Weigel_loc9_20221027,4,33.7851,-84.3604,America/New_York,2022,0,0
Carrollton,GA_Forest_Carrollton_22_dep_1 10/26/2022,8,33.565,-85.0901,America/New_York,2022,1,0.125
Carrollton,GA_Forest_Carrollton_22_dep_11 10/12/2022,14,33.5636,-85.0781,America/New_York,2022,5,0.357142857142857
Carrollton,GA_Forest_Carrollton_22_dep_13 10/26/2022,14,33.5646,-85.0775,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_16 08/31/2022,14,33.5717,-85.1056,America/New_York,2022,3,0.214285714285714
Carrollton,GA_Forest_Carrollton_22_dep_17 10/26/2022,13,33.574,-85.1016,America/New_York,2022,1,0.0769230769230769
Carrollton,GA_Forest_Carrollton_22_dep_18 08/31/2022,14,33.5713,-85.1008,America/New_York,2022,3,0.214285714285714
Carrollton,GA_Forest_Carrollton_22_dep_19 09/14/2022,14,33.5748,-85.1065,America/New_York,2022,8,0.571428571428571
Carrollton,GA_Forest_Carrollton_22_dep_20 09/14/2022,14,33.5783,-85.1011,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_21 09/14/2022,14,33.5698,-85.1069,America/New_York,2022,8,0.571428571428571
Carrollton,GA_Forest_Carrollton_22_dep_22 08/31/2022,14,33.5707,-85.1119,America/New_York,2022,4,0.285714285714286
Carrollton,GA_Forest_Carrollton_22_dep_23 08/31/2022,14,33.5727,-85.1119,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_24 09/14/2022,14,33.5743,-85.1111,America/New_York,2022,7,0.5
Carrollton,GA_Forest_Carrollton_22_dep_25 08/31/2022,14,33.5764,-85.1122,America/New_York,2022,5,0.357142857142857
Carrollton,GA_Forest_Carrollton_22_dep_26 09/28/2022,14,33.577,-85.1093,America/New_York,2022,11,0.785714285714286
Carrollton,GA_Forest_Carrollton_22_dep_27 10/12/2022,14,33.5767,-85.1056,America/New_York,2022,14,1
Carrollton,GA_Forest_Carrollton_22_dep_28 09/28/2022,14,33.5775,-85.1044,America/New_York,2022,6,0.428571428571429
Carrollton,GA_Forest_Carrollton_22_dep_29 09/28/2022,14,33.5787,-85.1137,America/New_York,2022,5,0.357142857142857
Carrollton,GA_Forest_Carrollton_22_dep_3 09/28/2022,19,33.5649,-85.0882,America/New_York,2022,7,0.368421052631579
Carrollton,GA_Forest_Carrollton_22_dep_30 08/31/2022,14,33.5751,-85.1181,America/New_York,2022,10,0.714285714285714
Carrollton,GA_Forest_Carrollton_22_dep_31 09/14/2022,14,33.574,-85.12,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_32 08/31/2022,14,33.5757,-85.1206,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_33 09/14/2022,14,33.5778,-85.1224,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_34 10/26/2022,14,33.504,-85.1672,America/New_York,2022,3,0.214285714285714
Carrollton,GA_Forest_Carrollton_22_dep_35 10/12/2022,14,33.5822,-85.0997,America/New_York,2022,4,0.285714285714286
Carrollton,GA_Forest_Carrollton_22_dep_36 09/28/2022,14,33.5838,-85.1014,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_37 10/26/2022,14,33.5856,-85.1028,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_38 10/26/2022,14,33.5725,-85.1028,America/New_York,2022,6,0.428571428571429
Carrollton,GA_Forest_Carrollton_22_dep_39 09/14/2022,14,33.5713,-85.1087,America/New_York,2022,19,1.35714285714286
Carrollton,GA_Forest_Carrollton_22_dep_40 10/12/2022,14,33.5621,-85.1097,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_41 10/26/2022,14,33.5709,-85.1031,America/New_York,2022,11,0.785714285714286
Carrollton,GA_Forest_Carrollton_22_dep_42 10/26/2022,14,33.5766,-85.1156,America/New_York,2022,3,0.214285714285714
Carrollton,GA_Forest_Carrollton_22_dep_5 10/12/2022,14,33.5644,-85.0855,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_7 10/12/2022,14,33.5635,-85.084,America/New_York,2022,2,0.142857142857143
Carrollton,GA_Forest_Carrollton_22_dep_9 10/26/2022,14,33.5617,-85.0775,America/New_York,2022,3,0.214285714285714
JonesCenter,GA_Forest_JonesCenter_Dep_01,28,31.1715,-84.4558,America/New_York,2022,1,0.0357142857142857
JonesCenter,GA_Forest_JonesCenter_Dep_01a,10,31.1715,-84.4558,America/New_York,2022,3,0.3
JonesCenter,GA_Forest_JonesCenter_Dep_02 10/03/2022,28,31.1834,-84.46,America/New_York,2022,12,0.428571428571429
JonesCenter,GA_Forest_JonesCenter_Dep_03 10/03/2022,28,31.1959,-84.4561,America/New_York,2022,21,0.75
JonesCenter,GA_Forest_JonesCenter_Dep_04 10/03/2022,28,31.1996,-84.4357,America/New_York,2022,33,1.17857142857143
JonesCenter,GA_Forest_JonesCenter_Dep_05 10/03/2022,28,31.2003,-84.4211,America/New_York,2022,28,1
JonesCenter,GA_Forest_JonesCenter_Dep_06,16,31.2093,-84.4172,America/New_York,2022,5,0.3125
JonesCenter,GA_Forest_JonesCenter_Dep_06b,8,31.2093,-84.4172,America/New_York,2022,3,0.375
JonesCenter,GA_Forest_JonesCenter_Dep_07 10/03/2022,28,31.2142,-84.4114,America/New_York,2022,10,0.357142857142857
JonesCenter,GA_Forest_JonesCenter_Dep_08 10/03/2022,28,31.2195,-84.4073,America/New_York,2022,3,0.107142857142857
JonesCenter,GA_Forest_JonesCenter_Dep_09 10/03/2022,28,31.2253,-84.4045,America/New_York,2022,13,0.464285714285714
JonesCenter,GA_Forest_JonesCenter_Dep_10 10/03/2022,28,31.2256,-84.4108,America/New_York,2022,6,0.214285714285714
JonesCenter,GA_Forest_JonesCenter_Dep_11 10/03/2022,28,31.2315,-84.4063,America/New_York,2022,40,1.42857142857143
JonesCenter,GA_Forest_JonesCenter_Dep_12 10/03/2022,28,31.2416,-84.4102,America/New_York,2022,8,0.285714285714286
